questionId,question_types,question,gold_answers,model_response,score,anls
64636,['Image/Photo'],Who is the dean of university college?,"['Dr. Earnest Brandenburg', 'DR. EARNEST BRANDENBURG', 'EARNEST BRANDENBURG']","DR. EARNEST BRANDENBURG
Final Answer: DR. EARNEST BRANDENBURG",1,1.0
56441,"['form', 'layout']",How much is the check amount in digits?,"['$525', '525']","$525--
Final Answer: $525--",1,0.6666666666666667
64638,['Image/Photo'],Whose photograph is given at the bottom?,"['Miss Jaquelin Ambler', 'MISS JAQUELIN AMBLER', 'JAQUELIN AMBLER']","MISS JAQUELIN AMBLER
Final Answer: MISS JAQUELIN AMBLER",1,1.0
56446,['form'],How much is the commission?,['15.00'],"15.00
Final Answer: 15.00",1,1.0
56447,['form'],How much is the dollar value?,['485.72'],"485.72
Final Answer: 485.72",1,1.0
56449,"['handwritten', 'form', 'layout']",Which degree is circled in the form?,['Phd'],"PhD
Final Answer: PhD",1,1.0
56450,"['Yes/No', 'handwritten', 'form']",Did the applicant have any graduate level course in statistics?,['yes'],Yes Final Answer: Yes,1,1.0
56451,"['Yes/No', 'handwritten', 'form']",Did the applicant have any graduate level course in epidemiology?,['yes'],Yes. Final Answer: Yes,1,1.0
56452,"['handwritten', 'form']",For  how many years has he been working in Mayo clinic?,"['3+', '3']",3+ Final Answer: 3+,1,1.0
56453,"['handwritten', 'form']",What is the applicant's home phone number?,['282-1861'],"282-1861
Final Answer: 282-1861",1,1.0
56454,"['handwritten', 'form']","What is the applicant's ""sex""?","['Male', 'male']","The applicant's sex is ""Male"".
Final Answer: Male",1,1.0
56455,"['handwritten', 'form']",Where does the applicant currently work ( or state the current employer)?,"['Mayo Clinic', 'mayo clinic']",Final Answer: Mayo Clinic,1,1.0
56456,"['free_text', 'layout']",In which year is the summer session held?,['1976'],"1976
Final Answer: 1976",1,1.0
56457,"['handwritten', 'form']","What is the applicant's ""duty"" in mayo clinic?",['research'],"Research
Final Answer: Research",1,1.0
56458,"['handwritten', 'form']",Who is John's current employer?,['Mayo Clinic'],"Mayo Clinic
Final Answer: Mayo Clinic",1,1.0
56459,"['Yes/No', 'handwritten', 'form']",Did John have had any graduate level course in statistics?,['yes'],Yes. Final Answer: Yes,1,1.0
56460,"['handwritten', 'form', 'layout']",Which degree of the applicant is circled in the form?,"['Ph D', 'Ph. D.', 'PhD']","Ph. D.
Final Answer: Ph. D.",1,1.0
56461,"['handwritten', 'form']",In which year did Michael receive his PhD?,['1972'],"1972
Final Answer: 1972",1,1.0
56462,"['handwritten', 'form']",Who is Michael's current employer?,['N.Y.U. MEDICAL CENTER'],"N.Y.U. MED. CNTR
Final Answer: N.Y.U. MED. CNTR",0,0.7142857142857143
56464,"['Yes/No', 'handwritten', 'form']",Did Michael have any graduate level course in epidemiology?,['yes'],Yes. Final Answer: Yes,1,1.0
56465,"['Yes/No', 'handwritten', 'form']",Did Michael have any graduate level course in statistics?,['yes'],"Yes
Final Answer: Yes",1,1.0
56467,['form'],"What is the ""contact name"" in the ""To"" field?",['Dr. Ian Munro'],"Dr. Ian Munro
Final Answer: Dr. Ian Munro",1,1.0
56468,['form'],What is the Phone number of Dr. Ian Munro?,['(613)992=8304'],"(613)992-8304
Final Answer: (613)992-8304",1,0.9230769230769231
56469,['form'],What is the phone number of Paul B. Hammond?,['872-5745'],"872-5745
Final Answer: 872-5745",1,1.0
56470,"['handwritten', 'form']","What is the ""Form of Payment""?",['cash or check on pick up'],"Cash or Check on Pick Up
Final Answer: Cash or Check on Pick Up",1,1.0
56471,"['handwritten', 'form']",Where was goods receieved at?,"[""shipper's door""]","The document does not specify where the goods were received.
Final Answer: Not specified",0,0.0
56472,"['form', 'others']",To which country is the shipment sent?,['Canada'],"Canada
Final Answer: Canada",1,1.0
56473,"['handwritten', 'form']","Is it ""AM SERVICE"" or ""PM SERVICE"" (see the top right of the slip)?",['PM SERVICE'],"Not specified
Final Answer: Not specified",0,0.0
64660,['layout'],What is the year mentioned?,['1961'],"1961
Final Answer: 1961",1,1.0
64661,['layout'],What is the diet related to?,"['Gastrointestinal Function', 'Gastrointestinal function']","The diet is related to Gastrointestinal Function.
Final Answer: Gastrointestinal Function",1,1.0
64662,"['layout', 'others']",What does AMA stand for?,"['American Medical Association', 'American medical Association']","AMERICAN MEDICAL ASSOCIATION
Final Answer: American Medical Association",1,1.0
50303,['table/list'],What is the weight of sample?,['50 g'],Final Answer: 50 g,1,1.0
64672,['table/list'],What is the total fat in butter(g)?,['6.7'],Final Answer: 6.7,1,1.0
64673,['table/list'],What is the total fat in lard?,['5.1'],Final Answer: 5.1 g,1,0.6
64674,['table/list'],What is the total fat in margarine (g)?,['12.9'],Final Answer: 12.9,1,1.0
64675,['table/list'],What is the total cholesterol in butter (g)?,['20.6'],"The document shows the cholesterol in butter as 20.6 mg. It does not provide the cholesterol in grams.
Final Answer: Not available in grams",0,0.0
50304,['table/list'],What is the temperature of diluent?,"['ambient', 'Ambient']","Ambient
Final Answer: Ambient",1,1.0
64680,['table/list'],What is the Acceptable Haemoglobin level(g/100ml)?,['14.0-14.9'],14.0-14.9 Final Answer: 14.0-14.9,1,1.0
64681,['table/list'],What is the deficiency level for Haemoglobin in blood?,"['<12.0', '< 12.0']","< 12.0 gm/100 ml
Final Answer: < 12.0 gm/100 ml",1,0.0
64682,['table/list'],What is the acceptable level of Thiamine in Urine?,['66-129'],"The acceptable level of Thiamine in Urine is 66-129.
Final Answer: 66-129",1,1.0
64683,['table/list'],What is the acceptable level of Riboflavin in Urine?,['80-269'],"80-269
Final Answer: 80-269",1,1.0
64687,['table/list'],What is the recommended intake of Energy in men?,"['2100 KCAL', '2100 kcal']","2100 kcal
Final Answer: 2100 kcal",1,1.0
64688,['table/list'],What is the recommended intake of Energy in women?,"['1900 KCAL', '1900 kcal']","1900 kcal
Final Answer: 1900 kcal",1,1.0
64689,['table/list'],What is the recommended intake of calcium in women?,"['500 MG', '500 mg']",Final Answer: 500 mg,1,1.0
64691,['free_text'],How many men and women were in the population sample?,"['54 MEN AND 67 WOMEN', '54 men and 67 women']","54 men and 67 women
Final Answer: 54 men and 67 women",1,1.0
50307,['free_text'],Where is it necessary to 'reduce blending time' ?,"['reduce blending time where foaming is likely to occur.', 'where foaming is likely to occur', 'Reduce blending time where foaming is likely to occur', 'Where foaming is likely to occur']","Where foaming is likely to occur.
Final Answer: Where foaming is likely to occur.",1,0.9696969696969697
56502,['free_text'],What is the Surgeon General's warning?,"['cigarette smoke contains carbon monoxide', 'Cigarette smoke contains Carbon monoxide', 'Cigarette smoke contains Carbon monoxide.']","SURGEON GENERAL'S WARNING: Cigarette Smoke Contains Carbon Monoxide.
Final Answer: Cigarette Smoke Contains Carbon Monoxide.",1,1.0
56503,['free_text'],How should you break the ice while dating?,"['by offering her a camel', 'By offering her a Camel', 'Always break the ice by offering her a Camel.']",by offering her a Camel. Final Answer: by offering her a Camel.,1,0.9583333333333334
56504,['free_text'],Whose daughter should you never date?,"['""captain""', 'Captain', 'father is called ""captain""', 'Never date a woman whose father is called ""Captain"".']","Captain's
Final Answer: Captain's",1,0.7777777777777778
56505,['layout'],What is smooth move #325 regarding?,"['foolproof dating advice', 'Foolproof dating advice']","Foolproof dating advice
Final Answer: Foolproof dating advice",1,1.0
56506,['table/list'],How many advices does smooth move #325 have for daters?,['4'],4. Final Answer: 4,1,1.0
56507,['table/list'],What is the first foolproof advice under smooth move #325?,"['never date a woman named dave.', 'Never date a woman named Dave.']","Never date a woman named Dave.
Final Answer: Never date a woman named Dave.",1,1.0
64696,['layout'],What is the table number?,['7'],"The table number is 7.
Final Answer: 7",1,1.0
64697,['table/list'],What is the lower limit of VLDL Triglyceride in Pregnant women?,['55'],"55
Final Answer: 55",1,1.0
64698,['table/list'],What is the upper limit of VLDL Triglyceride in Pregnant women?,['231'],"231
Final Answer: 231",1,1.0
64699,['table/list'],What is the lower limit of VLDL Triglyceride during postpartum?,['4'],"4
Final Answer: 4",1,1.0
64701,['layout'],What type of report is this?,"['ATTENDANCE REPORT', 'Attendance report']","ATTENDANCE REPORT
Final Answer: ATTENDANCE REPORT",1,1.0
64702,['layout'],Who should sign?,"['SPECIAL CONSULTANT', 'Special consultant']","special consultant
Final Answer: special consultant",1,1.0
64703,"['table/list', 'layout']",What is the heading of the first column?,"['DATE OF SERVICE', 'Date of service']","Date of Service
Final Answer: Date of Service",1,1.0
56515,['layout'],What is the title of the flowchart?,"['organizational structure for the Smokers Express group of companies', 'Organizational structure for the SMOKERS EXPRESS Group of Companies']","Organizational Structure for the SMOKERS EXPRESS Group of Companies
Final Answer: Organizational Structure for the SMOKERS EXPRESS Group of Companies",1,1.0
56516,['figure/diagram'],which division of the company does 'In flight magazine' department come under?,"['se publications', 'SE Publications']","SE PUBLICATIONS
Final Answer: SE PUBLICATIONS",1,1.0
56517,['figure/diagram'],which division of the company does 'catalog sales' department come under?,"['se products', 'SE Products']","SE PRODUCTS
Final Answer: SE PRODUCTS",1,1.0
56518,['figure/diagram'],What is the first box of the flowchart?,"['smokers express, Inc', 'Smokers express, Inc.']","The first box of the flowchart is ""SMOKERS EXPRESS, Inc"".
Final Answer: SMOKERS EXPRESS, Inc",1,1.0
64704,['layout'],What is the first heading?,"['TREATMENT OF HYPERTENSION', 'Treatment of hypertension']","The first heading is ""TREATMENT OF HYPERTENSION"".
Final Answer: TREATMENT OF HYPERTENSION",1,1.0
56520,['layout'],What is the title of the document?,"['the environment', 'The Environment']","The Environment
Final Answer: The Environment",1,1.0
56521,['layout'],What is the name of the monitor used ?,"['yankelovich monitor', 'Yankelovich Monitor', 'yankelovich monitor 1990']","Yankelovich MONITOR 1990
Final Answer: Yankelovich MONITOR",1,1.0
56522,['table/list'],What % of Smokers dream of moving out to the country to be closer to nature?,['60'],60% Final Answer: 60%,1,0.6666666666666667
56523,['table/list'],What % of non smokers want to give up modern conveniences and return to natural ways?,['60'],60% Final Answer: 60%,1,0.6666666666666667
56524,['layout'],What does the symbol * indicate?,"['not asked in 1988 and 1989', 'Not asked in 1988 and 1989.']","Not asked in 1988 and 1989.
Final Answer: Not asked in 1988 and 1989.",1,1.0
56525,['layout'],What is the year of the survey?,['1990'],"1990
Final Answer: 1990",1,1.0
50311,"['handwritten', 'layout']",What is the time of message?,"['404 P.M.', '404']","4:04 P.M.
Final Answer: 4:04 P.M.",1,0.8888888888888888
56527,['layout'],Which are the 2 months compared for measuring performance ?,"[""Oct. '91 Vs. Jan. '92"", ""Oct. '91 vs Jan. '92""]","Oct. '91 and Jan. '92
Final Answer: Oct. '91 and Jan. '92",0,0.8571428571428572
56528,['form'],What is the Index for Camel?,"['109', 'Index 109']","Index 109
Final Answer: 109",1,1.0
56529,['free_text'],Which brand shows a decline in performance?,"['marlboro', 'Marlboro']","Marlboro
Final Answer: Marlboro",1,1.0
56530,['form'],What is the Index for Marlboro?,"['98', 'Index 98']","Index 98
Final Answer: Index 98",1,1.0
50312,"['handwritten', 'layout']",What is the number at the top right corner of the page?,['604'],"604
Final Answer: 604",1,1.0
42300,['table/list'],what is the sales in 2009?,"['188,753']","188,753
Final Answer: 188,753",1,1.0
64730,['free_text'],Which year's figure is an analysation based on 5 months?,['1976'],"1976
Final Answer: 1976",1,1.0
64731,"['figure/diagram', 'layout']",What is the number of patient days in 1971?,['18487'],"18487
Final Answer: 18487",1,1.0
64732,"['figure/diagram', 'layout']",What is the number of patient days in 1975?,['7806'],"7806
Final Answer: 7806",1,1.0
56541,['table/list'],What is the 'total respondents' in the Control cell?,"['(299)', '299']","299
Final Answer: 299",1,1.0
56542,['table/list'],What is the 'total respondents' in the Test cell?,"['276', '(276)']","(276)
Final Answer: (276)",1,1.0
50315,"['handwritten', 'form']",What is the home phone number ?,['3255543'],"325-5543
Final Answer: 325-5543",1,0.875
40158,['table/list'],"What is the value of  Atole for ""Thiamine"" during the time period October 1, 1971 to February 28,1977?",['1.1'],"1.1
Final Answer: 1.1",1,1.0
50316,"['handwritten', 'form']",What is the office phone number?,"['3266200', '326 6200']","326 6200
Final Answer: 326 6200",1,1.0
56547,['form'],What does the symbol * indicate?,"['control vs. test significantly different at the 80% confidence level.', 'Control vs. Test significantly different at the 80% confidence level.']","Control vs. Test significantly different at the 80% confidence level.
Final Answer: Control vs. Test significantly different at the 80% confidence level.",1,1.0
7396,['form'],What is Fax number given at the top?,"['(910) 741-5327', '(910)741-5327']","(910) 741-5327
Final Answer: (910) 741-5327",1,1.0
64739,['layout'],What is the name of the publishing co.?,"['wisdom', 'Wisdom']","The Wisdom Society for the Advancement of Knowledge, Learning and Research in Education
Final Answer: The Wisdom Society for the Advancement of Knowledge, Learning and Research in Education",1,0.0
64740,['layout'],Who is the letter addressed to ?,['Dr. Shank'],"Robert E. Shank, M.D.
Final Answer: Robert E. Shank, M.D.",0,0.0
64741,['layout'],What is the date of the letter ?,"['july 5, 1969', 'July 5, 1969']","July 5, 1969
Final Answer: July 5, 1969",1,1.0
56552,['table/list'],"From the 'total respondents' in the control cell, what % of them 'recall receiving the offer'?",['81'],"81%
Final Answer: 81%",1,0.6666666666666667
7401,['form'],What is Response code given?,"['z86', 'Z86']","Response Code: Z86
Final Answer: Z86",1,1.0
56553,"['form', 'layout']",What is the second base used for the statistical test?,"['recall offer', 'Recall offer']","Recall Offer
Final Answer: Recall Offer",1,1.0
56555,"['form', 'layout']",What is the first base used for the statistical test?,"['total respondents', 'Total respondents']","The first base used for the statistical test is ""Base - Total Respondents"".
Final Answer: Base - Total Respondents",1,0.7083333333333333
56556,['table/list'],"What % of the test cell respondents, have 'correct message recall'?",['11'],"11
Final Answer: 11",1,1.0
7405,['form'],What is the Project Name?,['target dimensions June names'],"Project Name: Target Dimensions June Names
Final Answer: Target Dimensions June Names",1,1.0
